Date,Hour,Location,Vehicle_Count,Avg_Speed,Congestion_Level,Day,Day_Name,Day_of_Week,Month,Is_Weekend,Time_Period,Traffic_Category,Is_Peak_Hour
2026-01-05,9,Junction_B,154,45,Medium,5,Monday,0,1,False,Morning,Medium,False
2026-01-05,9,Junction_C,150,28,Medium,5,Monday,0,1,False,Morning,Medium,False
2026-01-05,10,Junction_A,268,16,High,5,Monday,0,1,False,Morning,High,True
2026-01-05,10,Junction_B,58,15,Low,5,Monday,0,1,False,Morning,Low,False
2026-01-05,10,Junction_C,102,29,Low,5,Monday,0,1,False,Morning,Low,False
2026-01-05,11,Junction_A,94,50,Low,5,Monday,0,1,False,Morning,Low,False
2026-01-05,11,Junction_B,111,50,Low,5,Monday,0,1,False,Morning,Low,False
2026-01-05,11,Junction_C,161,30,Medium,5,Monday,0,1,False,Morning,Medium,False
2026-01-05,12,Junction_A,135,32,Low,5,Monday,0,1,False,Afternoon,Medium,False
2026-01-05,12,Junction_B,199,29,Medium,5,Monday,0,1,False,Afternoon,Medium,False
2026-01-05,12,Junction_C,111,31,Low,5,Monday,0,1,False,Afternoon,Low,False
2026-01-05,13,Junction_A,51,31,Low,5,Monday,0,1,False,Afternoon,Low,False
2026-01-05,13,Junction_B,285,49,High,5,Monday,0,1,False,Afternoon,High,True
2026-01-05,13,Junction_C,73,39,Low,5,Monday,0,1,False,Afternoon,Low,False
2026-01-05,14,Junction_A,212,26,Medium,5,Monday,0,1,False,Afternoon,Medium,False
2026-01-05,14,Junction_B,188,58,Medium,5,Monday,0,1,False,Afternoon,Medium,False
2026-01-05,14,Junction_C,68,26,Low,5,Monday,0,1,False,Afternoon,Low,False
2026-01-05,15,Junction_A,216,52,Medium,5,Monday,0,1,False,Afternoon,High,False
2026-01-05,15,Junction_B,77,20,Low,5,Monday,0,1,False,Afternoon,Low,False
2026-01-05,15,Junction_C,281,15,High,5,Monday,0,1,False,Afternoon,High,True
2026-01-05,16,Junction_A,226,51,High,5,Monday,0,1,False,Afternoon,High,False
2026-01-05,16,Junction_B,167,56,Medium,5,Monday,0,1,False,Afternoon,Medium,False
2026-01-05,16,Junction_C,87,38,Low,5,Monday,0,1,False,Afternoon,Low,False
2026-01-05,17,Junction_A,239,19,High,5,Monday,0,1,False,Evening,High,True
2026-01-05,17,Junction_B,244,14,High,5,Monday,0,1,False,Evening,High,True
2026-01-05,17,Junction_C,127,40,Low,5,Monday,0,1,False,Evening,Low,False
2026-01-05,18,Junction_A,101,32,Low,5,Monday,0,1,False,Evening,Low,False
2026-01-05,18,Junction_B,273,53,High,5,Monday,0,1,False,Evening,High,True
2026-01-05,18,Junction_C,198,59,Medium,5,Monday,0,1,False,Evening,Medium,False
2026-01-05,19,Junction_A,138,14,Low,5,Monday,0,1,False,Evening,Medium,False
2026-01-05,19,Junction_B,220,11,Medium,5,Monday,0,1,False,Evening,High,False
2026-01-05,19,Junction_C,144,27,Medium,5,Monday,0,1,False,Evening,Medium,False
2026-01-05,20,Junction_A,227,45,High,5,Monday,0,1,False,Evening,High,False
2026-01-05,20,Junction_B,111,13,Low,5,Monday,0,1,False,Evening,Low,False
2026-01-05,20,Junction_C,92,43,Low,5,Monday,0,1,False,Evening,Low,False
2026-01-05,21,Junction_A,58,19,Low,5,Monday,0,1,False,Night,Low,False
2026-01-05,21,Junction_B,298,41,High,5,Monday,0,1,False,Night,High,True
2026-01-05,21,Junction_C,199,50,Medium,5,Monday,0,1,False,Night,Medium,False
2026-01-05,22,Junction_A,119,60,Low,5,Monday,0,1,False,Night,Low,False
2026-01-05,22,Junction_B,244,19,High,5,Monday,0,1,False,Night,High,True
2026-01-05,22,Junction_C,122,36,Low,5,Monday,0,1,False,Night,Low,False
2026-01-05,23,Junction_A,81,44,Low,5,Monday,0,1,False,Night,Low,False
2026-01-05,23,Junction_B,249,12,High,5,Monday,0,1,False,Night,High,True
2026-01-05,23,Junction_C,165,11,Medium,5,Monday,0,1,False,Night,Medium,False
2026-01-06,0,Junction_A,258,60,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,0,Junction_B,299,29,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,0,Junction_C,63,45,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,1,Junction_A,275,25,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,1,Junction_B,62,39,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,1,Junction_C,72,20,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,2,Junction_A,85,47,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,2,Junction_B,240,18,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,2,Junction_C,273,57,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,3,Junction_A,241,39,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,3,Junction_B,77,15,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,3,Junction_C,248,29,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,4,Junction_A,267,36,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,4,Junction_B,238,37,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,4,Junction_C,214,42,Medium,6,Tuesday,1,1,False,Night,High,False
2026-01-06,5,Junction_A,95,24,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,5,Junction_B,92,14,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,5,Junction_C,269,47,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,6,Junction_A,136,56,Low,6,Tuesday,1,1,False,Morning,Medium,False
2026-01-06,6,Junction_B,96,47,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,6,Junction_C,61,37,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,7,Junction_A,221,46,High,6,Tuesday,1,1,False,Morning,High,False
2026-01-06,7,Junction_B,74,52,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,7,Junction_C,287,18,High,6,Tuesday,1,1,False,Morning,High,True
2026-01-06,8,Junction_A,177,59,Medium,6,Tuesday,1,1,False,Morning,Medium,False
2026-01-06,8,Junction_B,279,56,High,6,Tuesday,1,1,False,Morning,High,True
2026-01-06,8,Junction_C,268,10,High,6,Tuesday,1,1,False,Morning,High,True
2026-01-06,9,Junction_A,205,28,Medium,6,Tuesday,1,1,False,Morning,Medium,False
2026-01-06,9,Junction_B,224,23,High,6,Tuesday,1,1,False,Morning,High,False
2026-01-06,9,Junction_C,63,12,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,10,Junction_A,117,34,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,10,Junction_B,91,31,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,10,Junction_C,276,16,High,6,Tuesday,1,1,False,Morning,High,True
2026-01-06,11,Junction_A,117,20,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,11,Junction_B,200,51,Medium,6,Tuesday,1,1,False,Morning,Medium,False
2026-01-06,11,Junction_C,96,15,Low,6,Tuesday,1,1,False,Morning,Low,False
2026-01-06,12,Junction_A,258,40,High,6,Tuesday,1,1,False,Afternoon,High,True
2026-01-06,12,Junction_B,184,19,Medium,6,Tuesday,1,1,False,Afternoon,Medium,False
2026-01-06,12,Junction_C,152,33,Medium,6,Tuesday,1,1,False,Afternoon,Medium,False
2026-01-06,13,Junction_A,268,51,High,6,Tuesday,1,1,False,Afternoon,High,True
2026-01-06,13,Junction_B,96,28,Low,6,Tuesday,1,1,False,Afternoon,Low,False
2026-01-06,13,Junction_C,258,57,High,6,Tuesday,1,1,False,Afternoon,High,True
2026-01-06,14,Junction_A,61,50,Low,6,Tuesday,1,1,False,Afternoon,Low,False
2026-01-06,14,Junction_B,107,22,Low,6,Tuesday,1,1,False,Afternoon,Low,False
2026-01-06,14,Junction_C,63,52,Low,6,Tuesday,1,1,False,Afternoon,Low,False
2026-01-06,15,Junction_A,234,54,High,6,Tuesday,1,1,False,Afternoon,High,False
2026-01-06,15,Junction_B,68,25,Low,6,Tuesday,1,1,False,Afternoon,Low,False
2026-01-06,15,Junction_C,134,33,Low,6,Tuesday,1,1,False,Afternoon,Medium,False
2026-01-06,16,Junction_A,158,60,Medium,6,Tuesday,1,1,False,Afternoon,Medium,False
2026-01-06,16,Junction_B,224,16,High,6,Tuesday,1,1,False,Afternoon,High,False
2026-01-06,16,Junction_C,80,43,Low,6,Tuesday,1,1,False,Afternoon,Low,False
2026-01-06,17,Junction_A,239,24,High,6,Tuesday,1,1,False,Evening,High,True
2026-01-06,17,Junction_B,95,48,Low,6,Tuesday,1,1,False,Evening,Low,False
2026-01-06,17,Junction_C,143,26,Medium,6,Tuesday,1,1,False,Evening,Medium,False
2026-01-06,18,Junction_A,189,46,Medium,6,Tuesday,1,1,False,Evening,Medium,False
2026-01-06,18,Junction_B,113,18,Low,6,Tuesday,1,1,False,Evening,Low,False
2026-01-06,18,Junction_C,164,50,Medium,6,Tuesday,1,1,False,Evening,Medium,False
2026-01-06,19,Junction_A,62,40,Low,6,Tuesday,1,1,False,Evening,Low,False
2026-01-06,19,Junction_B,151,26,Medium,6,Tuesday,1,1,False,Evening,Medium,False
2026-01-06,19,Junction_C,277,36,High,6,Tuesday,1,1,False,Evening,High,True
2026-01-06,20,Junction_A,211,39,Medium,6,Tuesday,1,1,False,Evening,Medium,False
2026-01-06,20,Junction_B,160,23,Medium,6,Tuesday,1,1,False,Evening,Medium,False
2026-01-06,20,Junction_C,123,44,Low,6,Tuesday,1,1,False,Evening,Low,False
2026-01-06,21,Junction_A,229,52,High,6,Tuesday,1,1,False,Night,High,False
2026-01-06,21,Junction_B,227,31,High,6,Tuesday,1,1,False,Night,High,False
2026-01-06,21,Junction_C,194,45,Medium,6,Tuesday,1,1,False,Night,Medium,False
2026-01-06,22,Junction_A,142,59,Medium,6,Tuesday,1,1,False,Night,Medium,False
2026-01-06,22,Junction_B,123,31,Low,6,Tuesday,1,1,False,Night,Low,False
2026-01-06,22,Junction_C,187,52,Medium,6,Tuesday,1,1,False,Night,Medium,False
2026-01-06,23,Junction_A,223,41,High,6,Tuesday,1,1,False,Night,High,False
2026-01-06,23,Junction_B,247,37,High,6,Tuesday,1,1,False,Night,High,True
2026-01-06,23,Junction_C,234,14,High,6,Tuesday,1,1,False,Night,High,False
2026-01-07,0,Junction_A,186,55,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,0,Junction_B,74,27,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,0,Junction_C,88,57,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,1,Junction_A,135,56,Low,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,1,Junction_B,89,58,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,1,Junction_C,273,33,High,7,Wednesday,2,1,False,Night,High,True
2026-01-07,2,Junction_A,127,47,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,2,Junction_B,227,44,High,7,Wednesday,2,1,False,Night,High,False
2026-01-07,2,Junction_C,105,47,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,3,Junction_A,72,12,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,3,Junction_B,82,29,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,3,Junction_C,190,30,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,4,Junction_A,95,25,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,4,Junction_B,191,40,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,4,Junction_C,298,44,High,7,Wednesday,2,1,False,Night,High,True
2026-01-07,5,Junction_A,121,22,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,5,Junction_B,214,26,Medium,7,Wednesday,2,1,False,Night,High,False
2026-01-07,5,Junction_C,207,48,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,6,Junction_A,115,31,Low,7,Wednesday,2,1,False,Morning,Low,False
2026-01-07,6,Junction_B,172,26,Medium,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,6,Junction_C,299,25,High,7,Wednesday,2,1,False,Morning,High,True
2026-01-07,7,Junction_A,285,38,High,7,Wednesday,2,1,False,Morning,High,True
2026-01-07,7,Junction_B,264,21,High,7,Wednesday,2,1,False,Morning,High,True
2026-01-07,7,Junction_C,139,47,Low,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,8,Junction_A,119,20,Low,7,Wednesday,2,1,False,Morning,Low,False
2026-01-07,8,Junction_B,209,43,Medium,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,8,Junction_C,56,15,Low,7,Wednesday,2,1,False,Morning,Low,False
2026-01-07,9,Junction_A,205,11,Medium,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,9,Junction_B,186,49,Medium,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,9,Junction_C,176,36,Medium,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,10,Junction_A,85,30,Low,7,Wednesday,2,1,False,Morning,Low,False
2026-01-07,10,Junction_B,67,58,Low,7,Wednesday,2,1,False,Morning,Low,False
2026-01-07,10,Junction_C,271,46,High,7,Wednesday,2,1,False,Morning,High,True
2026-01-07,11,Junction_A,79,41,Low,7,Wednesday,2,1,False,Morning,Low,False
2026-01-07,11,Junction_B,208,54,Medium,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,11,Junction_C,211,31,Medium,7,Wednesday,2,1,False,Morning,Medium,False
2026-01-07,12,Junction_A,115,40,Low,7,Wednesday,2,1,False,Afternoon,Low,False
2026-01-07,12,Junction_B,222,31,High,7,Wednesday,2,1,False,Afternoon,High,False
2026-01-07,12,Junction_C,249,43,High,7,Wednesday,2,1,False,Afternoon,High,True
2026-01-07,13,Junction_A,189,37,Medium,7,Wednesday,2,1,False,Afternoon,Medium,False
2026-01-07,13,Junction_B,126,30,Low,7,Wednesday,2,1,False,Afternoon,Low,False
2026-01-07,13,Junction_C,172,23,Medium,7,Wednesday,2,1,False,Afternoon,Medium,False
2026-01-07,14,Junction_A,299,14,High,7,Wednesday,2,1,False,Afternoon,High,True
2026-01-07,14,Junction_B,88,59,Low,7,Wednesday,2,1,False,Afternoon,Low,False
2026-01-07,14,Junction_C,213,42,Medium,7,Wednesday,2,1,False,Afternoon,Medium,False
2026-01-07,15,Junction_A,145,23,Medium,7,Wednesday,2,1,False,Afternoon,Medium,False
2026-01-07,15,Junction_B,300,23,High,7,Wednesday,2,1,False,Afternoon,High,True
2026-01-07,15,Junction_C,204,45,Medium,7,Wednesday,2,1,False,Afternoon,Medium,False
2026-01-07,16,Junction_A,102,17,Low,7,Wednesday,2,1,False,Afternoon,Low,False
2026-01-07,16,Junction_B,188,48,Medium,7,Wednesday,2,1,False,Afternoon,Medium,False
2026-01-07,16,Junction_C,245,59,High,7,Wednesday,2,1,False,Afternoon,High,True
2026-01-07,17,Junction_A,145,48,Medium,7,Wednesday,2,1,False,Evening,Medium,False
2026-01-07,17,Junction_B,207,49,Medium,7,Wednesday,2,1,False,Evening,Medium,False
2026-01-07,17,Junction_C,116,60,Low,7,Wednesday,2,1,False,Evening,Low,False
2026-01-07,18,Junction_A,200,54,Medium,7,Wednesday,2,1,False,Evening,Medium,False
2026-01-07,18,Junction_B,168,28,Medium,7,Wednesday,2,1,False,Evening,Medium,False
2026-01-07,18,Junction_C,207,60,Medium,7,Wednesday,2,1,False,Evening,Medium,False
2026-01-07,19,Junction_A,231,10,High,7,Wednesday,2,1,False,Evening,High,False
2026-01-07,19,Junction_B,294,35,High,7,Wednesday,2,1,False,Evening,High,True
2026-01-07,19,Junction_C,91,18,Low,7,Wednesday,2,1,False,Evening,Low,False
2026-01-07,20,Junction_A,278,42,High,7,Wednesday,2,1,False,Evening,High,True
2026-01-07,20,Junction_B,284,19,High,7,Wednesday,2,1,False,Evening,High,True
2026-01-07,20,Junction_C,193,45,Medium,7,Wednesday,2,1,False,Evening,Medium,False
2026-01-07,21,Junction_A,54,43,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,21,Junction_B,151,18,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,21,Junction_C,99,13,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,22,Junction_A,278,16,High,7,Wednesday,2,1,False,Night,High,True
2026-01-07,22,Junction_B,146,53,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,22,Junction_C,155,59,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-07,23,Junction_A,112,10,Low,7,Wednesday,2,1,False,Night,Low,False
2026-01-07,23,Junction_B,274,41,High,7,Wednesday,2,1,False,Night,High,True
2026-01-07,23,Junction_C,142,20,Medium,7,Wednesday,2,1,False,Night,Medium,False
2026-01-08,0,Junction_A,66,30,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,0,Junction_B,285,21,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,0,Junction_C,209,33,Medium,8,Thursday,3,1,False,Night,Medium,False
2026-01-08,1,Junction_A,275,24,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,1,Junction_B,256,10,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,1,Junction_C,209,46,Medium,8,Thursday,3,1,False,Night,Medium,False
2026-01-08,2,Junction_A,96,37,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,2,Junction_B,82,24,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,2,Junction_C,248,43,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,3,Junction_A,158,59,Medium,8,Thursday,3,1,False,Night,Medium,False
2026-01-08,3,Junction_B,227,14,High,8,Thursday,3,1,False,Night,High,False
2026-01-08,3,Junction_C,204,14,Medium,8,Thursday,3,1,False,Night,Medium,False
2026-01-08,4,Junction_A,150,36,Medium,8,Thursday,3,1,False,Night,Medium,False
2026-01-08,4,Junction_B,288,37,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,4,Junction_C,267,57,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,5,Junction_A,56,51,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,5,Junction_B,214,27,Medium,8,Thursday,3,1,False,Night,High,False
2026-01-08,5,Junction_C,233,44,High,8,Thursday,3,1,False,Night,High,False
2026-01-08,6,Junction_A,176,22,Medium,8,Thursday,3,1,False,Morning,Medium,False
2026-01-08,6,Junction_B,260,42,High,8,Thursday,3,1,False,Morning,High,True
2026-01-08,6,Junction_C,284,60,High,8,Thursday,3,1,False,Morning,High,True
2026-01-08,7,Junction_A,125,14,Low,8,Thursday,3,1,False,Morning,Low,False
2026-01-08,7,Junction_B,200,43,Medium,8,Thursday,3,1,False,Morning,Medium,False
2026-01-08,7,Junction_C,121,53,Low,8,Thursday,3,1,False,Morning,Low,False
2026-01-08,8,Junction_A,157,37,Medium,8,Thursday,3,1,False,Morning,Medium,False
2026-01-08,8,Junction_B,76,56,Low,8,Thursday,3,1,False,Morning,Low,False
2026-01-08,8,Junction_C,154,36,Medium,8,Thursday,3,1,False,Morning,Medium,False
2026-01-08,9,Junction_A,218,36,Medium,8,Thursday,3,1,False,Morning,High,False
2026-01-08,9,Junction_B,151,12,Medium,8,Thursday,3,1,False,Morning,Medium,False
2026-01-08,9,Junction_C,300,22,High,8,Thursday,3,1,False,Morning,High,True
2026-01-08,10,Junction_A,71,40,Low,8,Thursday,3,1,False,Morning,Low,False
2026-01-08,10,Junction_B,148,40,Medium,8,Thursday,3,1,False,Morning,Medium,False
2026-01-08,10,Junction_C,269,59,High,8,Thursday,3,1,False,Morning,High,True
2026-01-08,11,Junction_A,276,48,High,8,Thursday,3,1,False,Morning,High,True
2026-01-08,11,Junction_B,114,30,Low,8,Thursday,3,1,False,Morning,Low,False
2026-01-08,11,Junction_C,96,15,Low,8,Thursday,3,1,False,Morning,Low,False
2026-01-08,12,Junction_A,151,50,Medium,8,Thursday,3,1,False,Afternoon,Medium,False
2026-01-08,12,Junction_B,144,51,Medium,8,Thursday,3,1,False,Afternoon,Medium,False
2026-01-08,12,Junction_C,90,33,Low,8,Thursday,3,1,False,Afternoon,Low,False
2026-01-08,13,Junction_A,56,43,Low,8,Thursday,3,1,False,Afternoon,Low,False
2026-01-08,13,Junction_B,158,28,Medium,8,Thursday,3,1,False,Afternoon,Medium,False
2026-01-08,13,Junction_C,124,57,Low,8,Thursday,3,1,False,Afternoon,Low,False
2026-01-08,14,Junction_A,217,30,Medium,8,Thursday,3,1,False,Afternoon,High,False
2026-01-08,14,Junction_B,262,35,High,8,Thursday,3,1,False,Afternoon,High,True
2026-01-08,14,Junction_C,67,55,Low,8,Thursday,3,1,False,Afternoon,Low,False
2026-01-08,15,Junction_A,147,60,Medium,8,Thursday,3,1,False,Afternoon,Medium,False
2026-01-08,15,Junction_B,79,28,Low,8,Thursday,3,1,False,Afternoon,Low,False
2026-01-08,15,Junction_C,100,20,Low,8,Thursday,3,1,False,Afternoon,Low,False
2026-01-08,16,Junction_A,74,31,Low,8,Thursday,3,1,False,Afternoon,Low,False
2026-01-08,16,Junction_B,207,12,Medium,8,Thursday,3,1,False,Afternoon,Medium,False
2026-01-08,16,Junction_C,160,33,Medium,8,Thursday,3,1,False,Afternoon,Medium,False
2026-01-08,17,Junction_A,253,51,High,8,Thursday,3,1,False,Evening,High,True
2026-01-08,17,Junction_B,179,21,Medium,8,Thursday,3,1,False,Evening,Medium,False
2026-01-08,17,Junction_C,104,16,Low,8,Thursday,3,1,False,Evening,Low,False
2026-01-08,18,Junction_A,97,22,Low,8,Thursday,3,1,False,Evening,Low,False
2026-01-08,18,Junction_B,221,54,High,8,Thursday,3,1,False,Evening,High,False
2026-01-08,18,Junction_C,222,54,High,8,Thursday,3,1,False,Evening,High,False
2026-01-08,19,Junction_A,120,32,Low,8,Thursday,3,1,False,Evening,Low,False
2026-01-08,19,Junction_B,134,46,Low,8,Thursday,3,1,False,Evening,Medium,False
2026-01-08,19,Junction_C,243,34,High,8,Thursday,3,1,False,Evening,High,True
2026-01-08,20,Junction_A,294,48,High,8,Thursday,3,1,False,Evening,High,True
2026-01-08,20,Junction_B,86,30,Low,8,Thursday,3,1,False,Evening,Low,False
2026-01-08,20,Junction_C,137,53,Low,8,Thursday,3,1,False,Evening,Medium,False
2026-01-08,21,Junction_A,274,18,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,21,Junction_B,78,43,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,21,Junction_C,130,30,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,22,Junction_A,239,14,High,8,Thursday,3,1,False,Night,High,True
2026-01-08,22,Junction_B,214,46,Medium,8,Thursday,3,1,False,Night,High,False
2026-01-08,22,Junction_C,80,14,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,23,Junction_A,108,20,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,23,Junction_B,132,34,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-08,23,Junction_C,122,55,Low,8,Thursday,3,1,False,Night,Low,False
2026-01-09,0,Junction_A,205,44,Medium,9,Friday,4,1,False,Night,Medium,False
2026-01-09,0,Junction_B,257,35,High,9,Friday,4,1,False,Night,High,True
2026-01-09,0,Junction_C,239,54,High,9,Friday,4,1,False,Night,High,True
2026-01-09,1,Junction_A,55,55,Low,9,Friday,4,1,False,Night,Low,False
2026-01-09,1,Junction_B,145,21,Medium,9,Friday,4,1,False,Night,Medium,False
2026-01-09,1,Junction_C,120,31,Low,9,Friday,4,1,False,Night,Low,False
2026-01-09,2,Junction_A,136,36,Low,9,Friday,4,1,False,Night,Medium,False
2026-01-09,2,Junction_B,271,23,High,9,Friday,4,1,False,Night,High,True
2026-01-09,2,Junction_C,156,52,Medium,9,Friday,4,1,False,Night,Medium,False
2026-01-09,3,Junction_A,157,40,Medium,9,Friday,4,1,False,Night,Medium,False
2026-01-09,3,Junction_B,104,43,Low,9,Friday,4,1,False,Night,Low,False
2026-01-09,3,Junction_C,128,34,Low,9,Friday,4,1,False,Night,Low,False
2026-01-09,4,Junction_A,107,59,Low,9,Friday,4,1,False,Night,Low,False
2026-01-09,4,Junction_B,205,33,Medium,9,Friday,4,1,False,Night,Medium,False
2026-01-09,4,Junction_C,144,57,Medium,9,Friday,4,1,False,Night,Medium,False
2026-01-09,5,Junction_A,252,25,High,9,Friday,4,1,False,Night,High,True
2026-01-09,5,Junction_B,122,11,Low,9,Friday,4,1,False,Night,Low,False
2026-01-09,5,Junction_C,105,23,Low,9,Friday,4,1,False,Night,Low,False
2026-01-09,6,Junction_A,131,45,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,6,Junction_B,65,20,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,6,Junction_C,197,33,Medium,9,Friday,4,1,False,Morning,Medium,False
2026-01-09,7,Junction_A,129,34,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,7,Junction_B,261,59,High,9,Friday,4,1,False,Morning,High,True
2026-01-09,7,Junction_C,214,36,Medium,9,Friday,4,1,False,Morning,High,False
2026-01-09,8,Junction_A,103,35,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,8,Junction_B,93,26,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,8,Junction_C,192,20,Medium,9,Friday,4,1,False,Morning,Medium,False
2026-01-09,9,Junction_A,63,43,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,9,Junction_B,264,14,High,9,Friday,4,1,False,Morning,High,True
2026-01-09,9,Junction_C,257,45,High,9,Friday,4,1,False,Morning,High,True
2026-01-09,10,Junction_A,208,48,Medium,9,Friday,4,1,False,Morning,Medium,False
2026-01-09,10,Junction_B,264,51,High,9,Friday,4,1,False,Morning,High,True
2026-01-09,10,Junction_C,205,52,Medium,9,Friday,4,1,False,Morning,Medium,False
2026-01-09,11,Junction_A,271,15,High,9,Friday,4,1,False,Morning,High,True
2026-01-09,11,Junction_B,64,55,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,11,Junction_C,51,54,Low,9,Friday,4,1,False,Morning,Low,False
2026-01-09,12,Junction_A,217,41,Medium,9,Friday,4,1,False,Afternoon,High,False
2026-01-09,12,Junction_B,132,30,Low,9,Friday,4,1,False,Afternoon,Low,False
2026-01-09,12,Junction_C,52,26,Low,9,Friday,4,1,False,Afternoon,Low,False
2026-01-09,13,Junction_A,103,58,Low,9,Friday,4,1,False,Afternoon,Low,False
2026-01-09,13,Junction_B,163,18,Medium,9,Friday,4,1,False,Afternoon,Medium,False
2026-01-09,13,Junction_C,219,29,Medium,9,Friday,4,1,False,Afternoon,High,False
2026-01-09,14,Junction_A,239,15,High,9,Friday,4,1,False,Afternoon,High,True
2026-01-09,14,Junction_B,122,35,Low,9,Friday,4,1,False,Afternoon,Low,False
2026-01-09,14,Junction_C,259,38,High,9,Friday,4,1,False,Afternoon,High,True
2026-01-09,15,Junction_A,132,37,Low,9,Friday,4,1,False,Afternoon,Low,False
2026-01-09,15,Junction_B,281,20,High,9,Friday,4,1,False,Afternoon,High,True
2026-01-09,15,Junction_C,258,32,High,9,Friday,4,1,False,Afternoon,High,True
2026-01-09,16,Junction_A,217,42,Medium,9,Friday,4,1,False,Afternoon,High,False
2026-01-09,16,Junction_B,250,30,High,9,Friday,4,1,False,Afternoon,High,True
2026-01-09,16,Junction_C,189,41,Medium,9,Friday,4,1,False,Afternoon,Medium,False
2026-01-09,17,Junction_A,295,49,High,9,Friday,4,1,False,Evening,High,True
2026-01-09,17,Junction_B,151,31,Medium,9,Friday,4,1,False,Evening,Medium,False
2026-01-09,17,Junction_C,183,33,Medium,9,Friday,4,1,False,Evening,Medium,False
